0.999995	0.010003	2.0E-6
0.9999899985250075	0.0100060008749925	4.0006E-6
0.9999849955746074	0.010009002625217615	6.0018001749985E-6
0.9999799911483844	0.010012005250915513	8.003600700042023E-6
0.9999749852459233	0.010015008752326424	1.0006001750225126E-5
0.9999699778668086	0.010018013129690632	1.200900350069041E-5
0.9999649690106248	0.010021018383248478	1.4012606126628537E-5
0.9999599586769563	0.010024024513240358	1.6016809803278234E-5
0.9999549468653873	0.010027031519906728	1.8021614705926307E-5
0.999949933575502	0.0100300394034881	2.0027021009907654E-5
0.9999449188068844	0.01003304816422504	2.2033028890605275E-5
0.9999399025591185	0.010036057802358177	2.4039638523450285E-5
0.9999348848317879	0.010039068318128189	2.604685008392192E-5
0.9999298656244767	0.010042079711775816	2.805466374754756E-5
0.9999248449367684	0.010045091983541855	3.006307968990272E-5
0.9999198227682463	0.010048105133667155	3.207209808661109E-5
0.9999147991184941	0.010051119162392628	3.408171911334452E-5
0.999909773987095	0.010054134069959239	3.609194294582305E-5
0.9999047473736322	0.010057149856608012	3.81027697598149E-5
0.9998997192776888	0.010060166522580025	4.01141997311365E-5
0.999894689698848	0.010063184068116416	4.2126233035652505E-5
0.9998896586366924	0.010066202493458378	4.413886984927579E-5
0.999884626090805	0.010069221798847162	4.6152110347967466E-5
0.9998795920607683	0.010072241984524074	4.8165954707736895E-5
0.999874556546165	0.010075263050730482	5.018040310464171E-5
0.9998695195465775	0.010078284997707803	5.219545571478781E-5
0.9998644810615883	0.010081307825697518	5.421111271432937E-5
0.9998594410907795	0.010084331534941161	5.622737427946888E-5
0.9998543996337333	0.010087356125680322	5.824424058645711E-5
0.9998493566900318	0.010090381598156653	6.026171181159317E-5
0.999844312259257	0.01009340795261186	6.22797881312245E-5
0.9998392663409906	0.010096435189287703	6.429846972174688E-5
0.9998342189348145	0.010099463308426003	6.631775675960441E-5
0.9998291700403101	0.010102492310268638	6.833764942128962E-5
0.9998241196570592	0.010105522195057542	7.035814788334334E-5
0.999819067784643	0.010108552963034706	7.237925232235484E-5
0.999814014422643	0.010111584614442176	7.440096291496179E-5
0.9998089595706402	0.010114617149522057	7.642327983785022E-5
0.9998039032282159	0.010117650568516512	7.844620326775464E-5
0.9997988453949509	0.01012068487166776	8.046973338145794E-5
0.9997937860704262	0.010123720059218078	8.249387035579149E-5
0.9997887252542227	0.010126756131409795	8.45186143676351E-5
0.9997836629459209	0.010129793088485304	8.654396559391705E-5
0.9997785991451015	0.010132830930687052	8.856992421161411E-5
0.9997735338513448	0.010135869658257544	9.059649039775153E-5
0.9997684670642314	0.01013890927143934	9.262366432940304E-5
0.9997633987833414	0.010141949770475056	9.46514461836909E-5
0.999758329008255	0.010144991155607372	9.667983613778592E-5
0.9997532577385523	0.010148033427079015	9.87088343689074E-5
0.9997481849738131	0.010151076585132781	1.007384410543232E-4
0.9997431107136173	0.010154120630011513	1.0276865637134976E-4
0.9997380349575448	0.010157165561958115	1.0479948049735205E-4
0.9997329577051749	0.01016021138121555	1.0683091360974368E-4
0.9997278789560874	0.010163258088026834	1.0886295588598678E-4
0.9997227987098616	0.010166305682635041	1.1089560750359215E-4
0.9997177169660768	0.010169354165283305	1.1292886864011916E-4
0.9997126337243123	0.010172403536214816	1.1496273947317582E-4
0.999707548984147	0.01017545379567282	1.1699722018041878E-4
0.9997024627451601	0.010178504943900624	1.1903231093955334E-4
0.9996973750069303	0.010181556981141584	1.2106801192833347E-4
0.9996922857690366	0.01018460990763912	1.2310432332456178E-4
0.9996871950310574	0.01018766372363671	1.251412453060896E-4
0.9996821027925715	0.010190718429377884	1.2717877805081695E-4
0.9996770090531573	0.010193774025106232	1.2921692173669254E-4
0.9996719138123931	0.010196830511065402	1.3125567654171378E-4
0.9996668170698572	0.010199887887499098	1.3329504264392687E-4
0.9996617188251277	0.010202946154651081	1.3533502022142668E-4
0.9996566190777827	0.01020600531276517	1.373756094523569E-4
0.9996515178274	0.010209065362085242	1.3941681051490994E-4
0.9996464150735577	0.010212126302855229	1.41458623587327E-4
0.9996413108158332	0.010215188135319122	1.4350104884789804E-4
0.9996362050538042	0.01021825085972097	1.4554408647496185E-4
0.9996310977870484	0.010221314476304874	1.4758773664690604E-4
0.999625989015143	0.010224378985315	1.49631999542167E-4
0.9996208787376654	0.010227444386995568	1.5167687533923E-4
0.9996157669541926	0.010230510681590853	1.5372236421662912E-4
0.999610653664302	0.01023357786934519	1.5576846635294728E-4
0.9996055388675704	0.01023664595050297	1.578151819268163E-4
0.9996004225635746	0.010239714925308644	1.598625111169169E-4
0.9995953047518915	0.010242784794006718	1.6191045410197862E-4
0.9995901854320977	0.010245855556841753	1.6395901106077996E-4
0.9995850646037696	0.010248927214058371	1.660081821721483E-4
0.999579942266484	0.010251999765901252	1.6805796761496E-4
0.9995748184198169	0.01025507321261513	1.7010836756814024E-4
0.9995696930633446	0.010258147554444798	1.7215938221066325E-4
0.9995645661966435	0.010261222791635107	1.742110117215522E-4
0.9995594378192892	0.010264298924430964	1.7626325627987922E-4
0.999554307930858	0.010267375953077335	1.7831611606476542E-4
0.9995491765309255	0.01027045387781924	1.8036959125538088E-4
0.9995440436190673	0.010273532698901763	1.8242368203094474E-4
0.9995389091948593	0.010276612416570038	1.844783885707251E-4
0.9995337732578767	0.010279693031069263	1.865337110540391E-4
0.9995286358076951	0.010282774542644688	1.8858964966025294E-4
0.9995234968438896	0.010285856951541623	1.9064620456878188E-4
0.9995183563660355	0.010288940258005435	1.927033759590902E-4
0.9995132143737078	0.010292024462281548	1.947611640106913E-4
0.9995080708664814	0.010295109564615447	1.968195689031476E-4
0.9995029258439313	0.010298195565252667	1.9887859081607067E-4
0.9994977793056321	0.010301282464438807	2.009382299291212E-4
0.9994926312511585	0.010304370262419522	2.0299848642200898E-4
0.999487481680085	0.010307458959440526	2.050593604744929E-4
0.9994823305919861	0.010310548555747584	2.07120852266381E-4
0.999477177986436	0.010313639051586526	2.0918296197753054E-4
0.9994720238630089	0.010316730447203234	2.1124568978784784E-4
0.9994668682212791	0.010319822742843652	2.1330903587728849E-4
0.9994617110608204	0.010322915938753776	2.1537300042585722E-4
